,game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
357,2005-04-06,Final,106,103,1,Philadelphia,76ers,Charlotte,Hornets
358,2005-03-11,Final,112,80,1,Philadelphia,76ers,Charlotte,Hornets
359,2019-11-10,Final,114,106,1,Philadelphia,76ers,Charlotte,Hornets
360,2018-11-09,Final,133,132,1,Philadelphia,76ers,Charlotte,Hornets
361,2018-10-27,Final,105,103,1,Philadelphia,76ers,Charlotte,Hornets
362,2018-03-19,Final,108,94,1,Philadelphia,76ers,Charlotte,Hornets
363,2018-03-02,Final,110,99,1,Philadelphia,76ers,Charlotte,Hornets
364,2017-01-13,Final,102,93,1,Philadelphia,76ers,Charlotte,Hornets
365,2016-03-29,Final,85,100,0,Philadelphia,76ers,Charlotte,Hornets
366,2016-03-02,Final,99,119,0,Philadelphia,76ers,Charlotte,Hornets
367,2015-02-07,Final,89,81,1,Philadelphia,76ers,Charlotte,Hornets
368,2014-12-19,Final,91,109,0,Philadelphia,76ers,Charlotte,Hornets
369,2014-10-08,Final,106,92,1,Philadelphia,76ers,Charlotte,Hornets
370,2020-01-02,Final,106,109,0,Cleveland,Cavaliers,Charlotte,Hornets
371,2019-12-18,Final,100,98,1,Cleveland,Cavaliers,Charlotte,Hornets
372,2014-04-05,Final,94,96,0,Cleveland,Cavaliers,Charlotte,Hornets
373,2013-11-15,Final,80,86,0,Cleveland,Cavaliers,Charlotte,Hornets
374,2013-10-15,Final,74,92,0,Cleveland,Cavaliers,Charlotte,Hornets
375,2013-02-06,Final,122,95,1,Cleveland,Cavaliers,Charlotte,Hornets
376,2012-04-10,Final,103,90,1,Cleveland,Cavaliers,Charlotte,Hornets
377,2012-01-03,Final,115,101,1,Cleveland,Cavaliers,Charlotte,Hornets
378,2011-04-05,Final,99,89,1,Cleveland,Cavaliers,Charlotte,Hornets
379,2010-10-05,Final,87,72,1,Cleveland,Cavaliers,Charlotte,Hornets
380,2010-01-03,Final,88,91,0,Cleveland,Cavaliers,Charlotte,Hornets
381,2009-10-31,Final,90,79,1,Cleveland,Cavaliers,Charlotte,Hornets
382,2009-10-06,Final,92,87,1,Cleveland,Cavaliers,Charlotte,Hornets
383,2009-01-07,Final,111,81,1,Cleveland,Cavaliers,Charlotte,Hornets
384,2008-10-30,Final,96,79,1,Cleveland,Cavaliers,Charlotte,Hornets
385,2008-03-16,Final,98,91,1,Cleveland,Cavaliers,Charlotte,Hornets
386,2008-01-11,Final,113,106,1,Cleveland,Cavaliers,Charlotte,Hornets
387,2007-02-02,Final,101,81,1,Cleveland,Cavaliers,Charlotte,Hornets
388,2006-12-13,Final,104,101,1,Cleveland,Cavaliers,Charlotte,Hornets
389,2006-03-22,Final,120,118,1,Cleveland,Cavaliers,Charlotte,Hornets
390,2005-01-11,Final,100,98,1,Cleveland,Cavaliers,Charlotte,Hornets
391,2004-11-20,Final,100,84,1,Cleveland,Cavaliers,Charlotte,Hornets
392,2019-04-09,Final,97,124,0,Cleveland,Cavaliers,Charlotte,Hornets
393,2018-11-13,Final,113,89,1,Cleveland,Cavaliers,Charlotte,Hornets
394,2017-11-24,Final,100,99,1,Cleveland,Cavaliers,Charlotte,Hornets
395,2016-12-10,Final,116,105,1,Cleveland,Cavaliers,Charlotte,Hornets
396,2016-11-13,Final,100,93,1,Cleveland,Cavaliers,Charlotte,Hornets
397,2016-04-03,Final,112,103,1,Cleveland,Cavaliers,Charlotte,Hornets
398,2016-02-24,Final,114,103,1,Cleveland,Cavaliers,Charlotte,Hornets
399,2015-01-23,Final,129,90,1,Cleveland,Cavaliers,Charlotte,Hornets
400,2014-12-15,Final,97,88,1,Cleveland,Cavaliers,Charlotte,Hornets
401,2020-03-11,Final,98,109,0,Miami,Heat,Charlotte,Hornets
402,2014-04-23,Final,101,97,1,Miami,Heat,Charlotte,Hornets
403,2014-04-20,Final,99,88,1,Miami,Heat,Charlotte,Hornets
404,2014-03-03,Final,124,107,1,Miami,Heat,Charlotte,Hornets
405,2013-12-01,Final,99,98,1,Miami,Heat,Charlotte,Hornets
406,2013-10-11,Final,86,75,1,Miami,Heat,Charlotte,Hornets
407,2013-03-24,Final,109,77,1,Miami,Heat,Charlotte,Hornets
408,2013-02-04,Final,99,94,1,Miami,Heat,Charlotte,Hornets
409,2012-04-13,Final,105,82,1,Miami,Heat,Charlotte,Hornets
410,2012-01-01,Final,129,90,1,Miami,Heat,Charlotte,Hornets
411,2011-04-08,Final,112,103,1,Miami,Heat,Charlotte,Hornets
412,2010-11-19,Final,95,87,1,Miami,Heat,Charlotte,Hornets
413,2010-10-18,Final,96,102,0,Miami,Heat,Charlotte,Hornets
414,2010-03-20,Final,77,71,1,Miami,Heat,Charlotte,Hornets
415,2010-01-02,Final,97,107,0,Miami,Heat,Charlotte,Hornets
416,2009-02-08,Final,96,92,1,Miami,Heat,Charlotte,Hornets
417,2008-12-08,Final,100,96,1,Miami,Heat,Charlotte,Hornets
418,2007-11-27,Final,110,90,1,Miami,Heat,Charlotte,Hornets
419,2007-11-04,Final,88,90,0,Miami,Heat,Charlotte,Hornets
420,2007-04-08,Final,103,111,0,Miami,Heat,Charlotte,Hornets
421,2007-02-05,Final,113,93,1,Miami,Heat,Charlotte,Hornets
422,2006-03-24,Final,114,93,1,Miami,Heat,Charlotte,Hornets
423,2005-11-12,Final,108,99,1,Miami,Heat,Charlotte,Hornets
424,2005-10-15,Final,72,82,0,Miami,Heat,Charlotte,Hornets
425,2005-04-19,Final,99,80,1,Miami,Heat,Charlotte,Hornets
426,2005-01-01,Final,113,90,1,Miami,Heat,Charlotte,Hornets
427,2019-11-25,Final,117,100,1,Miami,Heat,Charlotte,Hornets
428,2019-03-17,Final,93,75,1,Miami,Heat,Charlotte,Hornets
429,2018-10-20,Final,112,113,0,Miami,Heat,Charlotte,Hornets
430,2018-01-27,Final,95,91,1,Miami,Heat,Charlotte,Hornets
431,2017-12-01,Final,105,100,1,Miami,Heat,Charlotte,Hornets
432,2017-10-09,Final,109,106,1,Miami,Heat,Charlotte,Hornets
433,2017-03-08,Final,108,101,1,Miami,Heat,Charlotte,Hornets
434,2016-10-28,Final,91,97,0,Miami,Heat,Charlotte,Hornets
435,2016-05-01,Final,106,73,1,Miami,Heat,Charlotte,Hornets
436,2016-04-27,Final,88,90,0,Miami,Heat,Charlotte,Hornets
437,2016-04-20,Final,115,103,1,Miami,Heat,Charlotte,Hornets
438,2016-04-17,Final,123,91,1,Miami,Heat,Charlotte,Hornets
439,2016-03-17,Final,106,109,0,Miami,Heat,Charlotte,Hornets
440,2015-10-28,Final,104,94,1,Miami,Heat,Charlotte,Hornets
441,2015-10-04,Final,77,90,0,Miami,Heat,Charlotte,Hornets
442,2015-04-07,Final,105,100,1,Miami,Heat,Charlotte,Hornets
443,2014-11-23,Final,94,93,1,Miami,Heat,Charlotte,Hornets
444,2014-03-16,Final,92,101,0,Milwaukee,Bucks,Charlotte,Hornets
445,2013-11-23,Final,72,96,0,Milwaukee,Bucks,Charlotte,Hornets
446,2013-10-12,Final,76,83,0,Milwaukee,Bucks,Charlotte,Hornets
447,2013-04-01,Final,131,102,1,Milwaukee,Bucks,Charlotte,Hornets
448,2012-12-07,Final,108,93,1,Milwaukee,Bucks,Charlotte,Hornets
449,2012-04-06,Final,95,90,1,Milwaukee,Bucks,Charlotte,Hornets
450,2010-11-27,Final,104,101,1,Milwaukee,Bucks,Charlotte,Hornets
451,2010-10-30,Final,98,88,1,Milwaukee,Bucks,Charlotte,Hornets
452,2010-10-09,Final,86,78,1,Milwaukee,Bucks,Charlotte,Hornets
453,2010-02-20,Final,93,88,1,Milwaukee,Bucks,Charlotte,Hornets
454,2009-11-20,Final,95,88,1,Milwaukee,Bucks,Charlotte,Hornets
455,2009-01-02,Final,103,75,1,Milwaukee,Bucks,Charlotte,Hornets
456,2008-12-05,Final,101,96,1,Milwaukee,Bucks,Charlotte,Hornets
457,2007-12-22,Final,103,99,1,Milwaukee,Bucks,Charlotte,Hornets
458,2007-04-14,Final,92,113,0,Milwaukee,Bucks,Charlotte,Hornets
459,2007-03-17,Final,97,91,1,Milwaukee,Bucks,Charlotte,Hornets
460,2006-10-26,Final,124,126,0,Milwaukee,Bucks,Charlotte,Hornets
461,2006-02-11,Final,99,93,1,Milwaukee,Bucks,Charlotte,Hornets
462,2006-01-21,Final,101,91,1,Milwaukee,Bucks,Charlotte,Hornets
463,2005-04-08,Final,93,75,1,Milwaukee,Bucks,Charlotte,Hornets
464,2004-11-10,Final,102,100,1,Milwaukee,Bucks,Charlotte,Hornets
465,2019-11-30,Final,137,96,1,Milwaukee,Bucks,Charlotte,Hornets
466,2019-03-09,Final,131,114,1,Milwaukee,Bucks,Charlotte,Hornets
467,2019-01-25,Final,108,99,1,Milwaukee,Bucks,Charlotte,Hornets
468,2017-12-22,Final,109,104,1,Milwaukee,Bucks,Charlotte,Hornets
469,2017-10-23,Final,103,94,1,Milwaukee,Bucks,Charlotte,Hornets
470,2017-04-10,Final,89,79,1,Milwaukee,Bucks,Charlotte,Hornets
471,2016-10-26,Final,96,107,0,Milwaukee,Bucks,Charlotte,Hornets
472,2016-03-26,Final,91,115,0,Milwaukee,Bucks,Charlotte,Hornets
473,2016-02-19,Final,95,98,0,Milwaukee,Bucks,Charlotte,Hornets
474,2014-12-23,Final,101,108,0,Milwaukee,Bucks,Charlotte,Hornets
475,2020-02-12,Final,108,115,0,Minnesota,Timberwolves,Charlotte,Hornets
476,2014-01-10,Final,119,92,1,Minnesota,Timberwolves,Charlotte,Hornets
477,2012-11-14,Final,87,89,0,Minnesota,Timberwolves,Charlotte,Hornets
478,2012-02-15,Final,102,90,1,Minnesota,Timberwolves,Charlotte,Hornets
479,2011-01-05,Final,105,108,0,Minnesota,Timberwolves,Charlotte,Hornets
480,2010-02-10,Final,92,93,0,Minnesota,Timberwolves,Charlotte,Hornets
481,2009-03-14,Final,108,100,1,Minnesota,Timberwolves,Charlotte,Hornets
482,2008-03-04,Final,89,109,0,Minnesota,Timberwolves,Charlotte,Hornets
483,2007-02-21,Final,95,100,0,Minnesota,Timberwolves,Charlotte,Hornets
484,2005-11-19,Final,102,89,1,Minnesota,Timberwolves,Charlotte,Hornets
485,2005-03-08,Final,102,97,1,Minnesota,Timberwolves,Charlotte,Hornets
486,2018-12-05,Final,121,104,1,Minnesota,Timberwolves,Charlotte,Hornets
487,2017-11-05,Final,112,94,1,Minnesota,Timberwolves,Charlotte,Hornets
488,2016-11-15,Final,108,115,0,Minnesota,Timberwolves,Charlotte,Hornets
489,2016-10-21,Final,109,74,1,Minnesota,Timberwolves,Charlotte,Hornets
490,2015-11-10,Final,95,104,0,Minnesota,Timberwolves,Charlotte,Hornets
491,2015-03-22,Final,98,109,0,Minnesota,Timberwolves,Charlotte,Hornets
492,2020-01-10,Final,109,92,1,Utah,Jazz,Charlotte,Hornets
493,2013-12-30,Final,83,80,1,Utah,Jazz,Charlotte,Hornets
494,2013-03-01,Final,98,68,1,Utah,Jazz,Charlotte,Hornets
495,2011-01-31,Final,83,78,1,Utah,Jazz,Charlotte,Hornets
496,2010-02-24,Final,102,93,1,Utah,Jazz,Charlotte,Hornets
497,2009-02-02,Final,105,86,1,Utah,Jazz,Charlotte,Hornets
498,2008-03-25,Final,128,106,1,Utah,Jazz,Charlotte,Hornets
499,2007-03-05,Final,120,95,1,Utah,Jazz,Charlotte,Hornets
500,2006-03-01,Final,89,104,0,Utah,Jazz,Charlotte,Hornets
501,2005-02-01,Final,105,109,0,Utah,Jazz,Charlotte,Hornets
502,2019-04-01,Final,111,102,1,Utah,Jazz,Charlotte,Hornets
503,2018-02-09,Final,106,94,1,Utah,Jazz,Charlotte,Hornets
504,2017-02-04,Final,105,98,1,Utah,Jazz,Charlotte,Hornets
505,2016-01-27,Final,102,73,1,Utah,Jazz,Charlotte,Hornets
506,2015-03-16,Final,94,66,1,Utah,Jazz,Charlotte,Hornets
507,2020-03-09,Final,143,138,1,Atlanta,Hawks,Charlotte,Hornets
508,2014-04-14,Final,93,95,0,Atlanta,Hawks,Charlotte,Hornets
509,2013-12-28,Final,118,116,1,Atlanta,Hawks,Charlotte,Hornets
510,2012-12-13,Final,113,90,1,Atlanta,Hawks,Charlotte,Hornets
511,2012-11-28,Final,94,91,1,Atlanta,Hawks,Charlotte,Hornets
512,2012-04-04,Final,120,93,1,Atlanta,Hawks,Charlotte,Hornets
513,2012-01-12,Final,111,81,1,Atlanta,Hawks,Charlotte,Hornets
514,2011-12-22,Final,92,75,1,Atlanta,Hawks,Charlotte,Hornets
515,2011-02-12,Final,86,88,0,Atlanta,Hawks,Charlotte,Hornets
516,2010-12-17,Final,90,85,1,Atlanta,Hawks,Charlotte,Hornets
517,2010-03-19,Final,93,92,1,Atlanta,Hawks,Charlotte,Hornets
518,2010-01-22,Final,103,89,1,Atlanta,Hawks,Charlotte,Hornets
519,2009-10-12,Final,107,90,1,Atlanta,Hawks,Charlotte,Hornets
520,2008-12-15,Final,83,79,1,Atlanta,Hawks,Charlotte,Hornets
521,2008-11-21,Final,88,83,1,Atlanta,Hawks,Charlotte,Hornets
522,2008-10-13,Final,88,87,1,Atlanta,Hawks,Charlotte,Hornets
523,2007-12-15,Final,93,84,1,Atlanta,Hawks,Charlotte,Hornets
524,2007-11-14,Final,117,109,1,Atlanta,Hawks,Charlotte,Hornets
525,2007-10-11,Final,109,104,1,Atlanta,Hawks,Charlotte,Hornets
526,2007-01-19,Final,75,96,0,Atlanta,Hawks,Charlotte,Hornets
527,2006-11-29,Final,99,90,1,Atlanta,Hawks,Charlotte,Hornets
528,2006-10-27,Final,105,94,1,Atlanta,Hawks,Charlotte,Hornets
529,2006-04-14,Final,110,116,0,Atlanta,Hawks,Charlotte,Hornets
530,2005-12-27,Final,90,93,0,Atlanta,Hawks,Charlotte,Hornets
531,2005-10-12,Final,109,105,1,Atlanta,Hawks,Charlotte,Hornets
532,2005-04-11,Final,105,110,0,Atlanta,Hawks,Charlotte,Hornets
533,2005-01-15,Final,103,95,1,Atlanta,Hawks,Charlotte,Hornets
534,2019-02-09,Final,120,129,0,Atlanta,Hawks,Charlotte,Hornets
535,2018-11-25,Final,124,123,1,Atlanta,Hawks,Charlotte,Hornets
536,2018-03-15,Final,117,129,0,Atlanta,Hawks,Charlotte,Hornets
537,2018-01-31,Final,110,123,0,Atlanta,Hawks,Charlotte,Hornets
538,2017-04-11,Final,103,76,1,Atlanta,Hawks,Charlotte,Hornets
539,2016-12-17,Final,99,107,0,Atlanta,Hawks,Charlotte,Hornets
540,2016-02-28,Final,87,76,1,Atlanta,Hawks,Charlotte,Hornets
541,2015-10-30,Final,97,94,1,Atlanta,Hawks,Charlotte,Hornets
542,2015-04-10,Final,104,80,1,Atlanta,Hawks,Charlotte,Hornets
543,2014-11-29,Final,105,75,1,Atlanta,Hawks,Charlotte,Hornets
544,2014-10-20,Final,117,114,1,Atlanta,Hawks,Charlotte,Hornets
545,2019-12-11,Final,108,113,0,Brooklyn,Nets,Charlotte,Hornets
546,2014-03-19,Final,104,99,1,Brooklyn,Nets,Charlotte,Hornets
547,2014-02-12,Final,105,89,1,Brooklyn,Nets,Charlotte,Hornets
548,2013-04-06,Final,105,96,1,Brooklyn,Nets,Charlotte,Hornets
549,2012-12-28,Final,97,81,1,Brooklyn,Nets,Charlotte,Hornets
550,2012-03-24,Final,102,89,1,Brooklyn,Nets,Charlotte,Hornets
551,2012-01-22,Final,97,87,1,Brooklyn,Nets,Charlotte,Hornets
552,2011-04-11,Final,103,105,0,Brooklyn,Nets,Charlotte,Hornets
553,2010-11-03,Final,83,85,0,Brooklyn,Nets,Charlotte,Hornets
554,2010-04-12,Final,95,105,0,Brooklyn,Nets,Charlotte,Hornets
555,2009-12-04,Final,97,91,1,Brooklyn,Nets,Charlotte,Hornets
556,2009-04-13,Final,91,87,1,Brooklyn,Nets,Charlotte,Hornets
557,2008-12-26,Final,87,95,0,Brooklyn,Nets,Charlotte,Hornets
558,2008-04-15,Final,112,108,1,Brooklyn,Nets,Charlotte,Hornets
559,2008-01-04,Final,102,96,1,Brooklyn,Nets,Charlotte,Hornets
560,2006-11-28,Final,92,96,0,Brooklyn,Nets,Charlotte,Hornets
561,2006-04-06,Final,113,102,1,Brooklyn,Nets,Charlotte,Hornets
562,2005-12-14,Final,83,91,0,Brooklyn,Nets,Charlotte,Hornets
563,2005-02-25,Final,93,86,1,Brooklyn,Nets,Charlotte,Hornets
564,2004-11-30,Final,99,86,1,Brooklyn,Nets,Charlotte,Hornets
565,2019-11-20,Final,101,91,1,Brooklyn,Nets,Charlotte,Hornets
566,2019-03-01,Final,112,123,0,Brooklyn,Nets,Charlotte,Hornets
567,2018-12-26,Final,134,132,1,Brooklyn,Nets,Charlotte,Hornets
568,2018-03-21,Final,105,111,0,Brooklyn,Nets,Charlotte,Hornets
569,2016-12-26,Final,120,118,1,Brooklyn,Nets,Charlotte,Hornets
570,2016-11-04,Final,95,99,0,Brooklyn,Nets,Charlotte,Hornets
571,2016-03-22,Final,100,105,0,Brooklyn,Nets,Charlotte,Hornets
572,2016-02-21,Final,96,104,0,Brooklyn,Nets,Charlotte,Hornets
573,2015-03-04,Final,91,115,0,Brooklyn,Nets,Charlotte,Hornets
574,2020-02-10,Final,76,87,0,Detroit,Pistons,Charlotte,Hornets
575,2014-02-18,Final,96,108,0,Detroit,Pistons,Charlotte,Hornets
576,2013-12-20,Final,106,116,0,Detroit,Pistons,Charlotte,Hornets
577,2013-04-12,Final,113,93,1,Detroit,Pistons,Charlotte,Hornets
578,2013-01-06,Final,101,108,0,Detroit,Pistons,Charlotte,Hornets
579,2012-10-20,Final,85,80,1,Detroit,Pistons,Charlotte,Hornets
580,2012-03-31,Final,110,107,1,Detroit,Pistons,Charlotte,Hornets
581,2012-02-29,Final,109,94,1,Detroit,Pistons,Charlotte,Hornets
582,2011-02-02,Final,87,97,0,Detroit,Pistons,Charlotte,Hornets
583,2010-11-05,Final,97,90,1,Detroit,Pistons,Charlotte,Hornets
584,2009-11-11,Final,98,75,1,Detroit,Pistons,Charlotte,Hornets
585,2009-04-05,Final,104,97,1,Detroit,Pistons,Charlotte,Hornets
586,2009-01-13,Final,78,80,0,Detroit,Pistons,Charlotte,Hornets
587,2008-02-10,Final,113,87,1,Detroit,Pistons,Charlotte,Hornets
588,2007-12-09,Final,104,85,1,Detroit,Pistons,Charlotte,Hornets
589,2007-01-10,Final,96,103,0,Detroit,Pistons,Charlotte,Hornets
590,2006-11-24,Final,104,95,1,Detroit,Pistons,Charlotte,Hornets
591,2006-03-12,Final,94,78,1,Detroit,Pistons,Charlotte,Hornets
592,2006-01-14,Final,114,91,1,Detroit,Pistons,Charlotte,Hornets
593,2004-11-21,Final,117,116,1,Detroit,Pistons,Charlotte,Hornets
594,2019-11-29,Final,107,110,0,Detroit,Pistons,Charlotte,Hornets
595,2019-04-07,Final,91,104,0,Detroit,Pistons,Charlotte,Hornets
596,2018-11-11,Final,103,113,0,Detroit,Pistons,Charlotte,Hornets
597,2018-01-15,Final,107,118,0,Detroit,Pistons,Charlotte,Hornets
598,2017-10-18,Final,102,90,1,Detroit,Pistons,Charlotte,Hornets
599,2017-10-04,Final,104,109,0,Detroit,Pistons,Charlotte,Hornets
600,2017-02-23,Final,114,108,1,Detroit,Pistons,Charlotte,Hornets
601,2017-01-05,Final,115,114,1,Detroit,Pistons,Charlotte,Hornets
602,2016-03-25,Final,112,105,1,Detroit,Pistons,Charlotte,Hornets
603,2015-10-21,Final,94,99,0,Detroit,Pistons,Charlotte,Hornets
604,2015-04-12,Final,116,77,1,Detroit,Pistons,Charlotte,Hornets
605,2015-03-08,Final,101,108,0,Detroit,Pistons,Charlotte,Hornets
606,2020-02-20,Final,93,103,0,Chicago,Bulls,Charlotte,Hornets
607,2019-12-13,Final,73,83,0,Chicago,Bulls,Charlotte,Hornets
608,2014-01-11,Final,103,97,1,Chicago,Bulls,Charlotte,Hornets
609,2013-11-18,Final,86,81,1,Chicago,Bulls,Charlotte,Hornets
610,2013-01-28,Final,93,85,1,Chicago,Bulls,Charlotte,Hornets
611,2012-12-31,Final,81,91,0,Chicago,Bulls,Charlotte,Hornets
612,2012-01-21,Final,95,89,1,Chicago,Bulls,Charlotte,Hornets
613,2011-02-15,Final,106,94,1,Chicago,Bulls,Charlotte,Hornets
614,2011-01-18,Final,82,83,0,Chicago,Bulls,Charlotte,Hornets
615,2010-04-03,Final,96,88,1,Chicago,Bulls,Charlotte,Hornets
616,2009-11-07,Final,93,90,1,Chicago,Bulls,Charlotte,Hornets
617,2009-04-11,Final,113,106,1,Chicago,Bulls,Charlotte,Hornets
618,2008-01-25,Final,77,90,0,Chicago,Bulls,Charlotte,Hornets
619,2007-12-01,Final,111,95,1,Chicago,Bulls,Charlotte,Hornets
620,2007-04-13,Final,100,81,1,Chicago,Bulls,Charlotte,Hornets
621,2006-12-23,Final,115,76,1,Chicago,Bulls,Charlotte,Hornets
622,2005-12-20,Final,92,105,0,Chicago,Bulls,Charlotte,Hornets
623,2005-11-02,Final,109,105,1,Chicago,Bulls,Charlotte,Hornets
624,2005-04-02,Final,112,97,1,Chicago,Bulls,Charlotte,Hornets
625,2005-01-27,Final,101,93,1,Chicago,Bulls,Charlotte,Hornets
626,2018-10-24,Final,112,110,1,Chicago,Bulls,Charlotte,Hornets
627,2018-04-03,Final,120,114,1,Chicago,Bulls,Charlotte,Hornets
628,2017-11-17,Final,123,120,1,Chicago,Bulls,Charlotte,Hornets
629,2017-01-02,Final,118,111,1,Chicago,Bulls,Charlotte,Hornets
630,2016-10-17,Final,104,108,0,Chicago,Bulls,Charlotte,Hornets
631,2015-12-05,Final,96,102,0,Chicago,Bulls,Charlotte,Hornets
632,2015-11-13,Final,102,97,1,Chicago,Bulls,Charlotte,Hornets
633,2015-03-23,Final,98,86,1,Chicago,Bulls,Charlotte,Hornets
634,2015-02-25,Final,86,98,0,Chicago,Bulls,Charlotte,Hornets
635,2014-10-19,Final,101,96,1,Chicago,Bulls,Charlotte,Hornets
636,2014-01-31,Final,100,110,0,Los Angeles,Lakers,Charlotte,Hornets
637,2012-12-18,Final,101,100,1,Los Angeles,Lakers,Charlotte,Hornets
638,2012-01-31,Final,106,73,1,Los Angeles,Lakers,Charlotte,Hornets
639,2011-03-04,Final,92,84,1,Los Angeles,Lakers,Charlotte,Hornets
640,2010-02-03,Final,99,97,1,Los Angeles,Lakers,Charlotte,Hornets
641,2009-10-17,Final,91,87,1,Los Angeles,Lakers,Charlotte,Hornets
642,2009-01-27,Final,110,117,0,Los Angeles,Lakers,Charlotte,Hornets
643,2008-10-23,Final,88,77,1,Los Angeles,Lakers,Charlotte,Hornets
644,2008-10-21,Final,102,98,1,Los Angeles,Lakers,Charlotte,Hornets
645,2008-03-26,Final,95,108,0,Los Angeles,Lakers,Charlotte,Hornets
646,2007-10-20,Final,113,93,1,Los Angeles,Lakers,Charlotte,Hornets
647,2007-01-26,Final,97,106,0,Los Angeles,Lakers,Charlotte,Hornets
648,2005-12-04,Final,99,98,1,Los Angeles,Lakers,Charlotte,Hornets
649,2005-10-23,Final,98,97,1,Los Angeles,Lakers,Charlotte,Hornets
650,2005-10-21,Final,109,93,1,Los Angeles,Lakers,Charlotte,Hornets
651,2005-01-30,Final,101,90,1,Los Angeles,Lakers,Charlotte,Hornets
652,2019-10-27,Final,120,101,1,Los Angeles,Lakers,Charlotte,Hornets
653,2019-03-29,Final,129,115,1,Los Angeles,Lakers,Charlotte,Hornets
654,2018-01-05,Final,94,108,0,Los Angeles,Lakers,Charlotte,Hornets
655,2017-02-28,Final,104,109,0,Los Angeles,Lakers,Charlotte,Hornets
656,2016-01-31,Final,82,101,0,Los Angeles,Lakers,Charlotte,Hornets
657,2014-11-09,Final,107,92,1,Los Angeles,Lakers,Charlotte,Hornets
658,2020-01-13,Final,115,112,1,Portland,Trail Blazers,Charlotte,Hornets
659,2014-01-02,Final,134,104,1,Portland,Trail Blazers,Charlotte,Hornets
660,2013-03-04,Final,122,105,1,Portland,Trail Blazers,Charlotte,Hornets
661,2012-02-01,Final,112,68,1,Portland,Trail Blazers,Charlotte,Hornets
662,2011-03-05,Final,93,69,1,Portland,Trail Blazers,Charlotte,Hornets
663,2010-02-01,Final,98,79,1,Portland,Trail Blazers,Charlotte,Hornets
664,2009-01-28,Final,88,74,1,Portland,Trail Blazers,Charlotte,Hornets
665,2008-03-29,Final,85,93,0,Portland,Trail Blazers,Charlotte,Hornets
666,2007-03-01,Final,127,90,1,Portland,Trail Blazers,Charlotte,Hornets
667,2006-02-22,Final,106,110,0,Portland,Trail Blazers,Charlotte,Hornets
668,2005-02-04,Final,101,89,1,Portland,Trail Blazers,Charlotte,Hornets
669,2019-01-11,Final,127,96,1,Portland,Trail Blazers,Charlotte,Hornets
670,2018-02-08,Final,109,103,1,Portland,Trail Blazers,Charlotte,Hornets
671,2017-01-31,Final,115,98,1,Portland,Trail Blazers,Charlotte,Hornets
672,2016-01-29,Final,109,91,1,Portland,Trail Blazers,Charlotte,Hornets
673,2014-11-11,Final,102,100,1,Portland,Trail Blazers,Charlotte,Hornets
674,2020-02-01,Final,114,90,1,San Antonio,Spurs,Charlotte,Hornets
675,2014-02-28,Final,92,82,1,San Antonio,Spurs,Charlotte,Hornets
676,2013-01-30,Final,102,78,1,San Antonio,Spurs,Charlotte,Hornets
677,2012-03-02,Final,102,72,1,San Antonio,Spurs,Charlotte,Hornets
678,2011-03-19,Final,109,98,1,San Antonio,Spurs,Charlotte,Hornets
679,2009-12-11,Final,104,85,1,San Antonio,Spurs,Charlotte,Hornets
680,2009-03-10,Final,100,86,1,San Antonio,Spurs,Charlotte,Hornets
681,2008-02-19,Final,85,65,1,San Antonio,Spurs,Charlotte,Hornets
682,2006-11-15,Final,92,95,0,San Antonio,Spurs,Charlotte,Hornets
683,2006-01-24,Final,104,76,1,San Antonio,Spurs,Charlotte,Hornets
684,2005-03-18,Final,93,76,1,San Antonio,Spurs,Charlotte,Hornets
685,2019-01-14,Final,93,108,0,San Antonio,Spurs,Charlotte,Hornets
686,2017-11-03,Final,108,101,1,San Antonio,Spurs,Charlotte,Hornets
687,2017-01-07,Final,102,85,1,San Antonio,Spurs,Charlotte,Hornets
688,2015-11-07,Final,114,94,1,San Antonio,Spurs,Charlotte,Hornets
689,2015-01-28,Final,95,86,1,San Antonio,Spurs,Charlotte,Hornets
690,2014-02-04,Final,75,91,0,Golden State,Warriors,Charlotte,Hornets
691,2012-12-21,Final,115,100,1,Golden State,Warriors,Charlotte,Hornets
692,2011-01-28,Final,113,121,0,Golden State,Warriors,Charlotte,Hornets
693,2010-01-29,Final,110,121,0,Golden State,Warriors,Charlotte,Hornets
694,2009-02-27,Final,109,112,0,Golden State,Warriors,Charlotte,Hornets
695,2008-02-01,Final,127,96,1,Golden State,Warriors,Charlotte,Hornets
696,2007-01-27,Final,131,105,1,Golden State,Warriors,Charlotte,Hornets
697,2005-12-02,Final,107,100,1,Golden State,Warriors,Charlotte,Hornets
698,2004-12-12,Final,99,87,1,Golden State,Warriors,Charlotte,Hornets
